FROM_REACTION_ID	TYPE	TO_REACTION_ID
61959	is_a	61967
61960	is_a	22956
61961	is_a	22957
61962	is_a	22958
61963	is_a	22959
61964	is_a	22956
61965	is_a	22957
61966	is_a	22958
61967	is_a	22959
61968	is_a	22956
61969	is_a	22957
61970	is_a	22958
61971	is_a	22959
61972	is_a	22956
61973	is_a	22957
61974	is_a	22958
61975	is_a	22959
61980	is_a	46164
61981	is_a	46165
61982	is_a	46166
61983	is_a	46167
61984	is_a	46160
61985	is_a	46161
61986	is_a	46162
61987	is_a	46163
61988	is_a	61468
61989	is_a	61469
61990	is_a	61470
61991	is_a	61471
61992	is_a	21840
61993	is_a	21841
61994	is_a	21842
61995	is_a	21843
62008	is_a	56076
62009	is_a	56077
62010	is_a	56078
62011	is_a	56079
62012	is_a	61484
62013	is_a	61485
62014	is_a	61486
62015	is_a	61487
62016	is_a	50192
62017	is_a	50193
62018	is_a	50194
62019	is_a	50195
62036	is_a	15801
62037	is_a	15802
62038	is_a	15803
62039	is_a	15804
62040	is_a	33743
62041	is_a	33744
62042	is_a	33745
62043	is_a	33746
62044	is_a	62032
62045	is_a	62033
62046	is_a	62034
62047	is_a	62035
62048	is_a	45460
62049	is_a	45461
62050	is_a	45462
62051	is_a	45463
62052	is_a	44420
62053	is_a	44421
62054	is_a	44422
62055	is_a	44423
62056	is_a	56076
62057	is_a	56077
62058	is_a	56078
62059	is_a	56079
62060	is_a	56076
62061	is_a	56077
62062	is_a	56078
62063	is_a	56079
62064	is_a	10740
62065	is_a	10741
62066	is_a	10742
62067	is_a	10743
62068	is_a	19257
62069	is_a	19258
62070	is_a	19259
62071	is_a	19260
62072	is_a	36587
62073	is_a	36588
62074	is_a	36589
62075	is_a	36590
62076	is_a	15917
62077	is_a	15918
62078	is_a	15919
62079	is_a	15920
62080	is_a	36587
62081	is_a	36588
62082	is_a	36589
62083	is_a	36590
62088	is_a	15917
62089	is_a	15918
62090	is_a	15919
62091	is_a	15920
62092	is_a	27449
62093	is_a	27450
62094	is_a	27451
62095	is_a	27452
62096	is_a	50884
62097	is_a	50885
62098	is_a	50886
62099	is_a	50887
62100	is_a	44604
62101	is_a	44605
62102	is_a	44606
62103	is_a	44607
62104	is_a	62108
62105	is_a	62109
62106	is_a	62110
62107	is_a	62111
62160	is_a	62172
62161	is_a	62173
62162	is_a	62174
62163	is_a	62175
62200	is_a	51020
62201	is_a	51021
62202	is_a	51022
62203	is_a	51023
62204	is_a	51020
62205	is_a	51021
62206	is_a	51022
62207	is_a	51023
62216	is_a	19257
62217	is_a	19258
62218	is_a	19259
62219	is_a	19260
